,year,hist0,hist1,winter05,winter95,spring05,spring95,summer05,summer95,autumn05,autumn95,Kreise_Code
3517,2010,1975,2005,-6.630174404,7.791103876,0.555161685,16.73445071,10.73668435,22.69104087,-0.060402688,16.61352456,7140
3518,2011,1976,2006,-6.644591126,7.810545832,0.453181513,16.7503254,10.72676173,22.77326786,0.010476405,16.81219877,7140
3519,2012,1977,2007,-6.604543858,7.900503139,0.610289766,16.891534,10.75490777,22.63231664,-0.018059525,16.80476042,7140
3520,2013,1978,2008,-6.604277864,7.958781671,0.616645452,17.02710852,10.74127182,22.65540125,-0.0176355,16.86105367,7140
3521,2014,1979,2009,-6.633437169,7.93821028,0.636031608,17.02710852,10.87719662,22.65540125,0.116376576,16.98427101,7140
3522,2015,1980,2010,-6.644591126,7.867360115,0.53646065,16.99597253,10.89647734,22.74458115,0.116376576,16.87477511,7140
3523,2016,1981,2011,-6.601902107,7.900503139,0.555161685,17.07285048,11.04093187,22.76031392,0.310142248,16.98426057,7140
3524,2017,1982,2012,-6.681796107,7.958781671,0.598327786,17.11413337,11.08968015,22.80611928,0.318456269,16.98427101,7140
3525,2018,1983,2013,-6.566768313,7.984776972,0.268941302,17.07827431,11.0524291,22.83717607,0.310142248,16.81219877,7140
3526,2019,1984,2014,-6.566768313,7.958781671,0.270681846,17.09889769,11.08615281,22.80611928,0.40956063,16.81750347,7140
3527,2020,1985,2015,-6.567830674,8.098200489,0.529280106,17.10748691,11.15822228,23.00426542,0.374072063,16.7968142,7140
3528,2000,1965,1995,-5.916399149,8.101667807,1.016528113,16.94985313,11.30975019,22.87614843,0.649928175,16.77819762,7138
3529,2001,1966,1996,-6.155399509,8.059689884,1.021475001,17.10188833,11.3324078,22.91508229,0.694924671,16.76980105,7138
3530,2002,1967,1997,-6.119649858,8.022599399,1.063449185,16.97319956,11.38463278,22.94581854,0.798837489,16.74651338,7138
3531,2003,1968,1998,-6.003910372,8.121466824,1.053488286,17.14476661,11.41406818,22.97417879,0.666309957,16.7349122,7138
3532,2004,1969,1999,-5.852718686,8.194395661,1.08757182,17.14476661,11.41406818,22.98005191,0.651927985,16.90606969,7138
3533,2005,1970,2000,-5.730655845,8.268603356,1.154617938,17.31719991,11.45700542,22.98671513,0.749388076,16.92599014,7138
3534,2006,1971,2001,-5.499416784,8.336546012,1.407053342,17.48390365,11.43457223,23.06949157,0.694924671,16.91518749,7138
3535,2007,1972,2002,-5.579806422,8.550382353,1.511668247,17.42358631,11.49165637,23.11039327,0.803401881,16.93965529,7138
3536,2008,1973,2003,-5.530136054,8.552344949,1.511668247,17.49573725,11.53307443,23.35422648,0.888153937,17.01324924,7138
3537,2009,1974,2004,-5.370298102,8.598187611,1.474756778,17.49573725,11.53307443,23.35422648,0.833559784,16.99582087,7138
3538,2010,1975,2005,-5.395034041,8.516534311,1.41250543,17.65651278,11.58823238,23.39498059,0.829561916,17.06075368,7138
3539,2011,1976,2006,-5.5938068,8.552052886,1.234718073,17.67461118,11.57324873,23.45723451,0.888153937,17.25661231,7138
3540,2012,1977,2007,-5.366943241,8.621527863,1.445423292,17.76798594,11.62135802,23.26702995,0.833025635,17.24743599,7138
3541,2013,1978,2008,-5.366809769,8.676314768,1.456477808,17.89265169,11.60896326,23.26702995,0.829834431,17.25661231,7138
3542,2014,1979,2009,-5.52969559,8.620572029,1.463293957,17.89002623,11.67175134,23.26702995,0.892112107,17.31418641,7138
3543,2015,1980,2010,-5.608650877,8.580371034,1.296341574,17.84536829,11.68098888,23.40539157,0.892112107,17.24743599,7138
3544,2016,1981,2011,-5.400976195,8.589049071,1.340025114,17.91254821,11.77452934,23.41126072,1.007634808,17.26595165,7138
3545,2017,1982,2012,-5.692256297,8.620572029,1.41250543,17.92164905,11.80408633,23.42450629,1.027976555,17.29266708,7138
3546,2018,1983,2013,-5.451236092,8.620572029,1.03584798,17.89002623,11.75733841,23.47850217,1.023215154,17.14416444,7138
3547,2019,1984,2014,-5.451236092,8.661457804,1.116569699,17.91254821,11.75733841,23.42450629,1.202737018,17.14416444,7138
3548,2020,1985,2015,-5.453872242,8.886445188,1.283308269,17.91254821,11.77452934,23.56667495,1.132004395,17.08344476,7138
3549,2000,1965,1995,-6.021354786,8.086756583,0.953081773,16.80380811,11.28400695,22.6644561,0.665646309,16.74916839,7137
3550,2001,1966,1996,-6.285329895,8.069564474,0.917077442,16.83733339,11.31937276,22.71054454,0.757671966,16.74463545,7137
3551,2002,1967,1997,-6.260948456,7.97189394,0.977222012,16.82679495,11.35318693,22.74967793,0.802880858,16.73438266,7137
3552,2003,1968,1998,-6.176166339,8.131683,0.96935081,16.89200086,11.37225323,22.80043127,0.665646309,16.7259852,7137
3553,2004,1969,1999,-5.957029281,8.155642877,1.008621801,16.89200086,11.37774452,22.83696418,0.664844661,16.94281905,7137
3554,2005,1970,2000,-5.82853571,8.19385081,1.115675777,17.11297647,11.45265032,22.83224785,0.778176456,16.96301247,7137
3555,2006,1971,2001,-5.708407768,8.336299282,1.346848307,17.24048844,11.44867985,22.99081931,0.763326017,16.96047348,7137
3556,2007,1972,2002,-5.770051344,8.466281081,1.546519596,17.23288234,11.47377578,23.0125162,0.802880858,16.96490649,7137
3557,2008,1973,2003,-5.756508825,8.505117433,1.53197145,17.2972668,11.53438457,23.16069203,0.822189764,16.9865013,7137
3558,2009,1974,2004,-5.738008562,8.581396858,1.403647252,17.2892993,11.53438457,23.15027672,0.829923928,16.98602289,7137
3559,2010,1975,2005,-5.755710701,8.456359575,1.331417936,17.42670436,11.58322631,23.1748972,0.804908579,17.05532462,7137
3560,2011,1976,2006,-5.770051344,8.497997933,1.115675777,17.4383322,11.55715757,23.40755406,0.859208858,17.19948616,7137
3561,2012,1977,2007,-5.678603316,8.631956505,1.368950388,17.5479988,11.60602012,23.13780663,0.822189764,17.17439077,7137
3562,2013,1978,2008,-5.678102643,8.677865665,1.403647252,17.63785071,11.58322631,23.14065266,0.81636551,17.19948616,7137
3563,2014,1979,2009,-5.755710701,8.639949548,1.438461491,17.63785071,11.64808904,23.14433792,0.863016495,17.28383687,7137
3564,2015,1980,2010,-5.781743145,8.572224935,1.270267232,17.62201575,11.65389211,23.2909169,0.859208858,17.17439077,7137
3565,2016,1981,2011,-5.683484781,8.5751071,1.274611911,17.70928269,11.82097339,23.2909169,0.967459428,17.22269959,7137
3566,2017,1982,2012,-5.862417822,8.631620671,1.32193308,17.78561246,11.87675678,23.37154399,0.987304973,17.22269959,7137
3567,2018,1983,2013,-5.677515897,8.656568511,0.931855738,17.70384883,11.81716663,23.37154399,0.967459428,17.16270425,7137
3568,2019,1984,2014,-5.677515897,8.666313405,0.976599235,17.75988068,11.82097339,23.27100325,1.106530252,17.14834212,7137
3569,2020,1985,2015,-5.677820989,8.778945946,1.227244532,17.75988068,11.85122229,23.41546186,1.078007927,17.11929708,7137
3570,2000,1965,1995,-6.318004001,7.76616336,0.669266483,16.42882867,10.89473934,22.38920016,0.217582579,16.41917181,7135
3571,2001,1966,1996,-6.534228029,7.745116649,0.677854984,16.46299164,10.89473934,22.43777896,0.245444618,16.40914675,7135
3572,2002,1967,1997,-6.534228029,7.731692983,0.689445352,16.44793912,10.93930983,22.4651404,0.357244043,16.39716239,7135
3573,2003,1968,1998,-6.498754704,7.783156235,0.685967847,16.48433746,11.00932141,22.52276706,0.217582579,16.39406611,7135
3574,2004,1969,1999,-6.318004001,7.809171963,0.718965385,16.48433746,11.02478946,22.55292884,0.225061639,16.59940884,7135
3575,2005,1970,2000,-6.191818641,7.935388252,0.819346141,16.66614043,11.08045091,22.54108951,0.291110479,16.62895829,7135
3576,2006,1971,2001,-6.062542673,7.994378059,0.975034407,16.86123188,11.0654542,22.67347971,0.26113362,16.59940884,7135
3577,2007,1972,2002,-6.129342723,8.174815484,1.086944125,16.76380164,11.13183263,22.70779142,0.359626176,16.61586669,7135
3578,2008,1973,2003,-6.091715491,8.216194176,1.084345407,16.90500541,11.18552577,22.94957619,0.441886508,16.72166553,7135
3579,2009,1974,2004,-6.055561661,8.280407146,1.024006818,16.90141209,11.18552577,22.93672394,0.485591494,16.65731174,7135
3580,2010,1975,2005,-6.062542673,8.17093272,0.984090193,17.05926771,11.19135874,22.95259186,0.359626176,16.74193841,7135
3581,2011,1976,2006,-6.136191819,8.174815484,0.863235777,17.06985871,11.19135874,23.07447153,0.476510745,16.95975924,7135
3582,2012,1977,2007,-5.966041805,8.302215944,1.044033598,17.13982256,11.20179637,22.89764314,0.392437067,16.90992742,7135
3583,2013,1978,2008,-5.964815412,8.315856386,1.071326292,17.27438892,11.19135874,22.91129065,0.392437067,16.9994012,7135
3584,2014,1979,2009,-6.062542673,8.293643454,1.085913586,17.27438892,11.38979282,22.92793999,0.549337409,17.05549086,7135
3585,2015,1980,2010,-6.110864879,8.251020895,0.908145132,17.23195151,11.40826256,22.98528041,0.50134588,16.9885667,7135
3586,2016,1981,2011,-5.995184152,8.259284405,0.931377394,17.38633454,11.5493675,23.03858124,0.645863838,17.04782716,7135
3587,2017,1982,2012,-6.133650983,8.301943745,1.024006818,17.43424001,11.56805278,23.08990269,0.732226842,17.04782716,7135
3588,2018,1983,2013,-6.011418695,8.315856386,0.662963846,17.38633454,11.5493675,23.13595068,0.71656319,16.94641893,7135
3589,2019,1984,2014,-6.011418695,8.305296098,0.694123093,17.39645638,11.55221219,23.08990269,0.807117016,16.96962983,7135
3590,2020,1985,2015,-6.011691289,8.432210578,0.908145132,17.40226686,11.56805278,23.22042339,0.764705002,16.89373057,7135
3591,2000,1965,1995,-6.973712016,6.95480239,-0.189909894,15.33534576,9.977468824,21.56133598,-0.540626535,15.70058636,7134
3592,2001,1966,1996,-7.158759995,6.907965174,-0.170853964,15.40034167,10.01161725,21.59196192,-0.471003306,15.70058636,7134
3593,2002,1967,1997,-7.108313723,6.919873097,-0.126091785,15.37324461,10.05486359,21.59607308,-0.294659801,15.64958362,7134
3594,2003,1968,1998,-7.031679384,7.047855256,-0.151909222,15.40286972,10.08935084,21.62844401,-0.447226563,15.56093221,7134
3595,2004,1969,1999,-6.835934292,7.096136873,-0.11608735,15.40286972,10.11427582,21.63532621,-0.441163839,15.77582652,7134
3596,2005,1970,2000,-6.77707472,7.164219117,-0.08307017,15.63587387,10.17667085,21.63532621,-0.331730718,15.79152003,7134
3597,2006,1971,2001,-6.672847256,7.261241453,0.067509962,15.88216931,10.17667085,21.86269105,-0.370697208,15.78439699,7134
3598,2007,1972,2002,-6.721951411,7.365999729,0.304425352,15.82322953,10.20740424,21.8782245,-0.294659801,15.79152003,7134
3599,2008,1973,2003,-6.712979221,7.385633761,0.304425352,16.01300335,10.28613883,22.02198901,-0.193335193,16.01917067,7134
3600,2009,1974,2004,-6.688725459,7.447785935,0.260056559,16.0238082,10.29301457,22.02198901,-0.148877602,16.01917067,7134
3601,2010,1975,2005,-6.712435072,7.362039021,0.189057309,16.08232192,10.31459797,22.1279913,-0.296988478,16.07082501,7134
3602,2011,1976,2006,-6.744113111,7.388050105,0.078506888,16.09524176,10.32610974,22.27572409,-0.234020771,16.26708154,7134
3603,2012,1977,2007,-6.688832361,7.452348199,0.318233029,16.27825526,10.33308069,22.18610195,-0.294659801,16.25559958,7134
3604,2013,1978,2008,-6.688725459,7.495849115,0.318315048,16.44344812,10.34002947,22.18840032,-0.296988478,16.26981722,7134
3605,2014,1979,2009,-6.723903328,7.471958802,0.318315048,16.44743906,10.43571243,22.18840032,-0.148877602,16.38396092,7134
3606,2015,1980,2010,-6.723903328,7.43713408,0.17460059,16.44743906,10.48165874,22.25215826,-0.153683843,16.26981722,7134
3607,2016,1981,2011,-6.679756219,7.483391956,0.260056559,16.52841773,10.64058686,22.30381543,0.029526636,16.38396092,7134
3608,2017,1982,2012,-6.77707472,7.570092899,0.299282172,16.58794365,10.75291728,22.38232174,0.062202691,16.45420688,7134
3609,2018,1983,2013,-6.688725459,7.579666324,-0.027021166,16.55542143,10.75291728,22.43079318,0.029526636,16.26981722,7134
3610,2019,1984,2014,-6.688725459,7.572594644,-0.016226067,16.56198611,10.76646639,22.40587357,0.239903213,16.36938671,7134
3611,2020,1985,2015,-6.688832361,7.686015885,0.225487171,16.57431517,10.86393693,22.61915635,0.07697213,16.26981722,7134
3612,2000,1965,1995,-6.313424273,7.879769219,0.902717756,16.61435451,11.35967109,22.64280071,0.184614493,16.69653848,7133
3613,2001,1966,1996,-6.48655476,7.864014075,0.913512343,16.65031696,11.36389964,22.6786245,0.278661918,16.69653848,7133
3614,2002,1967,1997,-6.481412258,7.864014075,0.919989288,16.63697789,11.37025646,22.6786245,0.413256508,16.64727129,7133
3615,2003,1968,1998,-6.465001384,7.907682668,0.919533032,16.71421324,11.39534769,22.79242762,0.184614493,16.58986953,7133
3616,2004,1969,1999,-6.318596723,7.909612215,0.964764565,16.71421324,11.4157969,22.82772801,0.265215341,16.78157493,7133
3617,2005,1970,2000,-6.18636422,7.991172721,1.056136422,16.86231143,11.46923143,22.79242762,0.342653413,16.79796127,7133
3618,2006,1971,2001,-6.143046357,8.057403526,1.241444309,17.00037368,11.45144563,22.95274905,0.281376293,16.78676774,7133
3619,2007,1972,2002,-6.148649009,8.274483634,1.356641755,16.98087736,11.54009829,22.95274905,0.436690996,16.79796127,7133
3620,2008,1973,2003,-6.133325559,8.295020747,1.358334054,17.04267765,11.62052614,23.09457717,0.557574022,16.97324904,7133
3621,2009,1974,2004,-6.106966679,8.379593804,1.276710937,17.04267765,11.62052614,23.06284809,0.588554574,16.97175969,7133
3622,2010,1975,2005,-6.113113115,8.26725536,1.24343176,17.17043783,11.63450118,23.13007278,0.557574022,17.11089278,7133
3623,2011,1976,2006,-6.130145943,8.318888314,1.145072714,17.2093247,11.63450118,23.26696487,0.606751528,17.29123381,7133
3624,2012,1977,2007,-6.078679628,8.388071503,1.270611527,17.29402659,11.65072516,23.13817119,0.575716692,17.24743287,7133
3625,2013,1978,2008,-6.077688798,8.458106863,1.286572503,17.40875335,11.64422417,23.170516,0.557574022,17.29315222,7133
3626,2014,1979,2009,-6.143046357,8.434221685,1.286572503,17.40875335,11.79925464,23.1728524,0.629018701,17.33247078,7133
3627,2015,1980,2010,-6.143046357,8.381813253,1.173665433,17.40875335,11.81581969,23.22232497,0.621635336,17.28544301,7133
3628,2016,1981,2011,-6.078679628,8.400564445,1.19815733,17.51071289,11.96795841,23.28546791,0.716050186,17.29315222,7133
3629,2017,1982,2012,-6.180924173,8.460012557,1.249293807,17.61520913,12.01096525,23.31267587,0.742122836,17.32253155,7133
3630,2018,1983,2013,-6.074604822,8.476624454,1.008216121,17.55323955,11.98603508,23.39696268,0.716050186,17.22868798,7133
3631,2019,1984,2014,-6.074604822,8.454202562,1.05126409,17.61056527,12.0066808,23.37136576,0.821632922,17.26806912,7133
3632,2020,1985,2015,-6.07461138,8.565880713,1.201711348,17.61520913,12.09637682,23.61359138,0.816666482,17.22868798,7133
3633,2000,1965,1995,-6.302977748,7.42506684,0.324158994,16.54351402,10.65071675,22.35783354,0.208364671,16.38390862,7132
3634,2001,1966,1996,-6.454179023,7.414421967,0.301744261,16.58487899,10.66246095,22.37734183,0.22631372,16.38093545,7132
3635,2002,1967,1997,-6.422029162,7.404857581,0.365840854,16.5720931,10.68908144,22.40935884,0.302436118,16.31324586,7132
3636,2003,1968,1998,-6.353661268,7.580616519,0.345919408,16.63839991,10.71028323,22.43053905,0.215142259,16.27898428,7132
3637,2004,1969,1999,-6.221258184,7.602388964,0.419354958,16.6358602,10.71028323,22.46744652,0.176801678,16.44147904,7132
3638,2005,1970,2000,-6.143774155,7.676497783,0.476302968,16.77757497,10.75756015,22.44143578,0.22631372,16.46512596,7132
3639,2006,1971,2001,-5.923842701,7.746996394,0.663997089,16.98299997,10.7134187,22.70002906,0.215142259,16.44147904,7132
3640,2007,1972,2002,-5.923842701,7.862506162,0.753359793,16.94591433,10.78338079,22.74555065,0.264983344,16.48593173,7132
3641,2008,1973,2003,-5.892561348,7.884745678,0.713845142,17.09160366,10.85860735,22.94596811,0.302436118,16.58200158,7132
3642,2009,1974,2004,-5.827597581,7.98387425,0.681055452,17.09160366,10.83330869,22.9735869,0.313898536,16.58200158,7132
3643,2010,1975,2005,-5.857109712,7.847789863,0.658575453,17.20366693,10.88202038,22.99867557,0.278373098,16.61886782,7132
3644,2011,1976,2006,-5.897966536,7.897696108,0.476182387,17.22184076,10.88866948,23.04157515,0.316738835,16.74478977,7132
3645,2012,1977,2007,-5.747334997,8.052509098,0.666193619,17.38754579,10.91852603,22.82026551,0.304473434,16.7413741,7132
3646,2013,1978,2008,-5.746390581,8.089613513,0.673570665,17.57239889,10.89823783,22.90359005,0.302436118,16.71969055,7132
3647,2014,1979,2009,-5.857109712,8.060725166,0.699109191,17.52307224,10.98716351,22.90359005,0.374361068,16.79013093,7132
3648,2015,1980,2010,-5.905858072,8.010566055,0.59309575,17.46004318,10.99991448,23.01701643,0.374361068,16.74478977,7132
3649,2016,1981,2011,-5.846491611,8.039681109,0.666193619,17.6289551,11.1806352,23.03143729,0.630796589,16.79364257,7132
3650,2017,1982,2012,-5.977610062,8.076267489,0.681055452,17.65777187,11.19334585,23.04711771,0.714892591,16.79608334,7132
3651,2018,1983,2013,-5.845902733,8.089613513,0.429050883,17.62499709,11.1806352,23.08524948,0.674292265,16.71969055,7132
3652,2019,1984,2014,-5.845902733,8.091540784,0.441603071,17.64694649,11.18431179,23.03897172,0.809256577,16.75350222,7132
3653,2020,1985,2015,-5.846491611,8.236072079,0.562798014,17.64694649,11.19494079,23.14772307,0.780900419,16.66394318,7132
3654,2000,1965,1995,-6.291455579,7.705588645,0.386222714,16.17905783,10.66964525,22.09481253,0.308570641,16.37911025,7131
3655,2001,1966,1996,-6.486448894,7.688803372,0.326503789,16.24545733,10.67294069,22.12385511,0.393886783,16.3621625,7131
3656,2002,1967,1997,-6.486448894,7.646505242,0.411307756,16.20079608,10.7171631,22.13930995,0.457243121,16.3621625,7131
3657,2003,1968,1998,-6.469950197,7.774600635,0.351869922,16.27649102,10.75824715,22.1838704,0.366159617,16.2944319,7131
3658,2004,1969,1999,-6.327720329,7.806493122,0.457743957,16.24545733,10.76861905,22.25203087,0.344241818,16.45872455,7131
3659,2005,1970,2000,-6.248153832,7.885915144,0.569979906,16.44164725,10.81828388,22.22038039,0.396724001,16.47221733,7131
3660,2006,1971,2001,-6.100072291,7.95889574,0.771217741,16.59834146,10.79975696,22.40618531,0.3767929,16.45872455,7131
3661,2007,1972,2002,-6.1562549,8.11918755,0.899484154,16.58458324,10.82349342,22.43178167,0.431400019,16.47221733,7131
3662,2008,1973,2003,-6.130984899,8.149928918,0.88854675,16.66633373,10.87494578,22.68149955,0.435065612,16.57397645,7131
3663,2009,1974,2004,-6.129526412,8.204817413,0.795661311,16.61215108,10.87494578,22.65925175,0.435065612,16.49867931,7131
3664,2010,1975,2005,-6.1562549,8.11302773,0.716629814,16.7146026,10.90544405,22.68149955,0.396724001,16.60507361,7131
3665,2011,1976,2006,-6.170090936,8.11302773,0.551737003,16.72880857,10.90544405,22.70390582,0.435065612,16.75928371,7131
3666,2012,1977,2007,-6.019997847,8.205178893,0.76219694,16.93043199,10.92493899,22.56450278,0.431400019,16.75076968,7131
3667,2013,1978,2008,-6.018523756,8.239325383,0.829439594,17.04857371,10.90544405,22.58695198,0.425509647,16.76003288,7131
