Kreise_Code,EU_Code,year,gva,wrk,gvapw_GI,ln_gvapw_GI,ln_gvapw_GI.d1
7317,DEB37,1998.0,182.2,6.59,27.647951441578147,3.319551636311442,0.014384858505765763
7317,DEB37,1999.0,185.0,6.49,28.50539291217257,3.3500932943623263,0.03054165805088438
7317,DEB37,2000.0,191.3,6.65,28.76691729323308,3.3592260217784444,0.009132727416118147
7317,DEB37,2001.0,203.9,6.43,31.710730948678073,3.4566551393308815,0.0974291175524371
7317,DEB37,2002.0,220.1,6.79,32.415316642120764,3.4786310469618114,0.021975907630929825
7317,DEB37,2003.0,202.1,6.1,33.131147540983605,3.50047385323031,0.02184280626849855
7317,DEB37,2004.0,200.6,5.96,33.65771812080537,3.5162423944505767,0.01576854122026683
7317,DEB37,2005.0,199.0,5.86,33.95904436860068,3.525155221135571,0.008912826684994268
7317,DEB37,2006.0,208.0,5.78,35.98615916955017,3.583134397017032,0.057979175881460954
7317,DEB37,2007.0,203.7,5.87,34.701873935264054,3.546793689392755,-0.03634070762427699
7317,DEB37,2008.0,215.7,5.91,36.49746192893401,3.597242721977104,0.05044903258434896
7317,DEB37,2009.0,215.6,5.91,36.48054145516074,3.5967790076168353,-0.0004637143602685967
7317,DEB37,2010.0,216.1,6.02,35.89700996677741,3.5806540041921107,-0.01612500342472467
7317,DEB37,2011.0,217.4,6.11,35.5810147299509,3.5718122015036053,-0.008841802688505318
7317,DEB37,2012.0,216.8,6.27,34.577352472089316,3.5431989149206617,-0.028613286582943598
7317,DEB37,2013.0,203.6,6.21,32.785829307568434,3.4899963887309804,-0.053202526189681354
7317,DEB37,2014.0,213.3,6.06,35.1980198019802,3.560989825396082,0.0709934366651015
7317,DEB37,2015.0,224.4,6.02,37.27574750830565,3.6183429143278114,0.05735308893172952
7317,DEB37,2016.0,229.5,5.97,38.44221105527638,3.649156102096089,0.030813187768277572
7317,DEB37,2017.0,235.3,5.9,39.88135593220339,3.685908944821643,0.036752842725554125
7317,DEB37,2018.0,245.3,5.88,41.71768707482993,3.730925189353908,0.04501624453226505
7317,DEB37,2019.0,261.0,5.87,44.4633730834753,3.7946657734826883,0.06374058412878014
7318,DEB38,1995.0,182.9,6.84,26.739766081871345,3.286151823762361,
7318,DEB38,1996.0,182.1,7.06,25.793201133144475,3.2501109352284114,-0.03604088853394938
7318,DEB38,1997.0,185.7,7.01,26.490727532097004,3.2767947673121616,0.026683832083750136
7318,DEB38,1998.0,191.6,7.25,26.42758620689655,3.2744083966701765,-0.0023863706419851027
7318,DEB38,1999.0,194.5,7.19,27.05146036161335,3.2977409913255458,0.0233325946553693
7318,DEB38,2000.0,201.1,7.25,27.73793103448276,3.322800827912023,0.025059836586477147
7318,DEB38,2001.0,212.2,6.92,30.66473988439306,3.4231134565503045,0.10031262863828161
7318,DEB38,2002.0,211.8,6.65,31.849624060150376,3.461025578499543,0.03791212194923865
7318,DEB38,2003.0,206.4,6.44,32.04968944099379,3.4672874934911455,0.006261914991602335
7318,DEB38,2004.0,217.6,6.57,33.12024353120243,3.5001446824852684,0.03285718899412293
7318,DEB38,2005.0,221.9,6.81,32.58443465491924,3.4838347097771276,-0.01630997270814083
7318,DEB38,2006.0,243.7,6.87,35.47307132459971,3.5687738543969028,0.08493914461977514
7318,DEB38,2007.0,240.6,7.03,34.22475106685633,3.5329490977180047,-0.03582475667889806
7318,DEB38,2008.0,256.8,7.08,36.271186440677965,3.591023664110178,0.05807456639217312
7318,DEB38,2009.0,240.5,7.23,33.264177040110646,3.5044810533751423,-0.08654261073503555
7318,DEB38,2010.0,241.2,7.15,33.73426573426573,3.518514108147114,0.014033054771971809
7318,DEB38,2011.0,250.0,7.36,33.96739130434783,3.5254009851214616,0.006886876974347533
7318,DEB38,2012.0,251.7,7.54,33.38196286472149,3.5080157201214055,-0.017385265000056105
7318,DEB38,2013.0,245.5,7.77,31.595881595881597,3.4530267828550194,-0.054988937266386095
7318,DEB38,2014.0,261.7,8.07,32.42874845105328,3.4790453272542425,0.02601854439922313
7318,DEB38,2015.0,310.2,8.39,36.97258641239571,3.6101767302633236,0.1311314030090811
7318,DEB38,2016.0,317.4,8.46,37.51773049645389,3.6248136344741764,0.01463690421085273
7318,DEB38,2017.0,330.4,8.39,39.380214541120374,3.673263521167708,0.048449886693531674
7318,DEB38,2018.0,337.7,8.5,39.72941176470588,3.6820917638952513,0.008828242727543234
7318,DEB38,2019.0,346.2,8.26,41.912832929782084,3.735592055209222,0.05350029131397083
7319,DEB39,1995.0,257.8,8.72,29.56422018348624,3.3865648525841987,
7319,DEB39,1996.0,256.7,8.61,29.814169570267133,3.3949837694374554,0.008418916853256686
7319,DEB39,1997.0,261.7,8.63,30.324449594438004,3.4119543044407634,0.01697053500330803
7319,DEB39,1998.0,269.9,8.74,30.881006864988557,3.430141330356515,0.018187025915751498
7319,DEB39,1999.0,274.1,8.89,30.832395950506186,3.4285659537829267,-0.0015753765735881942
7319,DEB39,2000.0,283.5,9.1,31.153846153846153,3.4389377096450024,0.010371755862075727
7319,DEB39,2001.0,309.0,9.07,34.0683572216097,3.5283690127707,0.08943130312569769
7319,DEB39,2002.0,319.3,9.07,35.20396912899669,3.561158835593691,0.03278982282299081
7319,DEB39,2003.0,321.0,8.91,36.02693602693603,3.584266881647298,0.023108046053606834
7319,DEB39,2004.0,342.0,9.19,37.21436343852013,3.6166948006950093,0.03242791904771147
7319,DEB39,2005.0,353.5,9.33,37.88853161843515,3.6346484704773747,0.017953669782365456
7319,DEB39,2006.0,384.7,9.31,41.32116004296455,3.721374718469274,0.0867262479918991
7319,DEB39,2007.0,375.4,9.37,40.064034151547496,3.690479027902078,-0.030895690567195988
7319,DEB39,2008.0,415.3,9.87,42.07700101317123,3.7395012971913175,0.049022269289239695
7319,DEB39,2009.0,383.9,10.36,37.05598455598456,3.612429865175415,-0.12707143201590254
7319,DEB39,2010.0,401.3,10.19,39.38174681059863,3.6733024300382375,0.060872564862822554
7319,DEB39,2011.0,385.0,10.21,37.708129285014685,3.62987570211121,-0.04342672792702773
7319,DEB39,2012.0,396.1,10.29,38.49368318756074,3.6504941547819127,0.020618452670702947
7319,DEB39,2013.0,400.6,10.64,37.650375939849624,3.6283429393182196,-0.02215121546369314
7319,DEB39,2014.0,437.8,10.94,40.018281535648995,3.6893363880949273,0.06099344877670765
7319,DEB39,2015.0,424.4,10.93,38.828911253430924,3.6591651045513807,-0.03017128354354659
7319,DEB39,2016.0,436.9,10.86,40.23020257826888,3.694618021451601,0.035452916900220455
7319,DEB39,2017.0,460.1,11.09,41.487826871055006,3.725400055799147,0.030782034347546006
7319,DEB39,2018.0,489.9,11.35,43.16299559471366,3.7649835447171176,0.03958348891797048
7319,DEB39,2019.0,514.9,11.32,45.485865724381625,3.8174016342770587,0.052418089559941095
7320,DEB3A,1995.0,127.9,4.13,30.96852300242131,3.4329713016118557,
7320,DEB3A,1996.0,127.3,4.15,30.67469879518072,3.423438171320754,-0.009533130291101699
7320,DEB3A,1997.0,129.8,3.97,32.695214105793454,3.4872287095708905,0.06379053825013647
7320,DEB3A,1998.0,133.9,4.08,32.818627450980394,3.4909962642810566,0.003767554710166099
7320,DEB3A,1999.0,136.0,4.28,31.775700934579437,3.4587018761423467,-0.032294388138709884
7320,DEB3A,2000.0,140.6,4.39,32.02733485193622,3.4665897522894844,0.007887876147137707
7320,DEB3A,2001.0,149.7,4.56,32.828947368421055,3.4913106678992882,0.02472091560980383
7320,DEB3A,2002.0,148.8,4.54,32.77533039647577,3.489676110345735,-0.0016345575535532397
7320,DEB3A,2003.0,148.3,4.3,34.48837209302326,3.54062222644437,0.050946116098634864
7320,DEB3A,2004.0,146.3,4.27,34.26229508196722,3.5340454807855455,-0.006576745658824379
7320,DEB3A,2005.0,147.2,4.28,34.392523364485974,3.53783919670107,0.003793715915524576
7320,DEB3A,2006.0,179.8,4.53,39.69094922737307,3.6811231825425774,0.14328398584150737
7320,DEB3A,2007.0,192.1,4.86,39.52674897119341,3.6769776318621084,-0.004145550680469068
7320,DEB3A,2008.0,205.2,5.12,40.078125,3.690830674245198,0.013853042383089598
7320,DEB3A,2009.0,202.3,5.29,38.241965973534974,3.643933498303492,-0.04689717594170606
7320,DEB3A,2010.0,203.1,5.17,39.28433268858801,3.6708257800660014,0.026892281762509462
7320,DEB3A,2011.0,206.9,5.4,38.31481481481482,3.6458366311812687,-0.024989148884732693
7320,DEB3A,2012.0,194.7,5.2,37.442307692307686,3.622801286790772,-0.023035344390496704
7320,DEB3A,2013.0,182.3,5.16,35.32945736434109,3.564717102191146,-0.05808418459962583
7320,DEB3A,2014.0,171.5,5.03,34.09542743538767,3.5291632824943466,-0.035553819696799493
7320,DEB3A,2015.0,176.9,4.9,36.10204081632653,3.5863493960491586,0.05718611355481196
7320,DEB3A,2016.0,189.8,4.86,39.053497942386834,3.6649324482634253,0.07858305221426676
7320,DEB3A,2017.0,204.9,4.93,41.56186612576065,3.7271830671902553,0.062250618926829926
7320,DEB3A,2018.0,200.0,4.94,40.48582995951417,3.7009520353482057,-0.026231031842049557
7320,DEB3A,2019.0,203.3,4.89,41.57464212678937,3.7274904171475205,0.02653838179931478
7331,DEB3B,1995.0,271.3,6.98,38.86819484240688,3.660176302890605,
7331,DEB3B,1996.0,270.1,7.04,38.36647727272727,3.647184090628619,-0.01299221226198588
7331,DEB3B,1997.0,275.4,7.11,38.73417721518987,3.6567223424794046,0.009538251850785606
7331,DEB3B,1998.0,284.1,7.47,38.03212851405623,3.6384312897154163,-0.018291052763988347
7331,DEB3B,1999.0,288.5,7.91,36.472819216182046,3.5965673041685915,-0.0418639855468248
7331,DEB3B,2000.0,298.4,8.33,35.82232893157263,3.5785714121508545,-0.017995892017736992
7331,DEB3B,2001.0,319.1,8.31,38.399518652226234,3.648044924416841,0.06947351226598641
7331,DEB3B,2002.0,332.9,8.47,39.30342384887839,3.671311635917016,0.02326671150017523
7331,DEB3B,2003.0,350.6,8.55,41.005847953216374,3.7137146895384654,0.04240305362144925
7331,DEB3B,2004.0,369.7,8.83,41.868629671574176,3.7345368513267174,0.020822161788252025
7331,DEB3B,2005.0,365.0,8.81,41.43019296254256,3.7240099136344034,-0.010526937692314053
7331,DEB3B,2006.0,386.9,8.9,43.471910112359545,3.772114984968373,0.04810507133396946
7331,DEB3B,2007.0,381.5,9.06,42.10816777041942,3.7402417306696236,-0.03187325429874921
7331,DEB3B,2008.0,390.1,8.97,43.48940914158305,3.772517440441906,0.03227570977228256
7331,DEB3B,2009.0,344.0,9.07,37.92723263506064,3.6356693932463533,-0.13684804719555288
7331,DEB3B,2010.0,335.3,8.99,37.29699666295885,3.618912804988654,-0.016756588257699434
7331,DEB3B,2011.0,359.8,8.98,40.066815144766146,3.6905484392023244,0.07163563421367058
7331,DEB3B,2012.0,363.1,9.27,39.169363538295585,3.6678948988425266,-0.02265354035979783
7331,DEB3B,2013.0,355.5,9.54,37.26415094339623,3.6180317637831005,-0.04986313505942608
7331,DEB3B,2014.0,372.7,9.63,38.70197300103842,3.6558905806751785,0.03785881689207793
7331,DEB3B,2015.0,419.4,9.74,43.05954825462012,3.7625840008133755,0.10669342013819705
7331,DEB3B,2016.0,382.7,9.77,39.17093142272262,3.667934926376965,-0.09464907443641035
7331,DEB3B,2017.0,391.2,9.83,39.796541200406914,3.683780004001587,0.01584507762462195
7331,DEB3B,2018.0,413.0,10.27,40.21421616358325,3.694220569020566,0.01044056501897872
7331,DEB3B,2019.0,444.7,10.43,42.6366251198466,3.7527136285039697,0.058493059483403886
