Kreise_Code,EU_Code,year,gva,wrk,gvapw_BE,ln_gvapw_BE,ln_gvapw_BE.d1
5562,DEA36,2013.0,3425.6,38.58,88.79212026956972,4.486297910357835,-0.032845089292632856
5562,DEA36,2014.0,3314.2,38.68,85.68252326783868,4.4506488756106,-0.03564903474723469
5562,DEA36,2015.0,3282.7,37.43,87.70237777184076,4.473949011574347,0.023300135963746804
5562,DEA36,2016.0,3437.1,35.36,97.20305429864253,4.576802133798247,0.10285312222389997
5562,DEA36,2017.0,3685.9,35.11,104.98148675591,4.6537840180015415,0.07698188420329455
5562,DEA36,2018.0,3613.8,35.32,102.31596828992073,4.628065753541971,-0.02571826445957015
5562,DEA36,2019.0,3310.5,35.46,93.35871404399323,4.536449213718839,-0.09161653982313211
5566,DEA37,1995.0,2400.7,45.63,52.612316458470296,3.962950245536939,
5566,DEA37,1996.0,2346.9,45.02,52.13016437139049,3.9537437518805585,-0.009206493656380488
5566,DEA37,1997.0,2419.6,44.61,54.238959874467604,3.9933994670925856,0.039655715212027154
5566,DEA37,1998.0,2446.0,45.41,53.864787491741914,3.986476971137258,-0.00692249595532779
5566,DEA37,1999.0,2465.5,45.83,53.79663975561859,3.9852110071431484,-0.001265963994109498
5566,DEA37,2000.0,2607.0,46.59,55.956213779781066,4.024569488104796,0.039358480961647846
5566,DEA37,2001.0,2480.0,46.18,53.702901689042875,3.9834670352326786,-0.041102452872117556
5566,DEA37,2002.0,2469.6,45.65,54.098576122672505,3.990807866146972,0.007340830914293495
5566,DEA37,2003.0,2453.8,44.6,55.017937219730946,4.007659263331064,0.016851397184091788
5566,DEA37,2004.0,2593.7,44.22,58.654454997738576,4.071663531255469,0.06400426792440506
5566,DEA37,2005.0,2685.6,43.15,62.238702201622246,4.130977028136388,0.059313496880919026
5566,DEA37,2006.0,2912.8,42.93,67.84998835313301,4.217299214624755,0.08632218648836698
5566,DEA37,2007.0,3250.6,44.82,72.52565818830878,4.283940405296295,0.06664119067153962
5566,DEA37,2008.0,3134.7,46.73,67.08110421570726,4.20590239799584,-0.07803800730045474
5566,DEA37,2009.0,2414.4,45.0,53.653333333333336,3.982543598243265,-0.223358799752575
5566,DEA37,2010.0,2911.1,43.76,66.52422303473492,4.1975661374980655,0.21502253925480064
5566,DEA37,2011.0,3125.8,44.41,70.38504841251971,4.2539808601040825,0.05641472260601699
5566,DEA37,2012.0,3133.1,45.93,68.21467450468103,4.222659710394291,-0.031321149709791385
5566,DEA37,2013.0,3055.5,45.88,66.5976460331299,4.1986692320738,-0.02399047832049117
5566,DEA37,2014.0,3316.6,46.33,71.58644506799051,4.2709057413514415,0.07223650927764158
5566,DEA37,2015.0,3355.5,46.4,72.31681034482759,4.281056610366084,0.010150869014642794
5566,DEA37,2016.0,3501.6,46.85,74.74066168623266,4.314024277192255,0.03296766682617047
