Kreise_Code,EU_Code,year,gva,wrk,gvapw_F,ln_gvapw_F,ln_gvapw_F.d1
1001,DEF01,1995.0,139.2,2.55,54.588235294117645,3.9998183887299845,
1001,DEF01,1996.0,131.4,2.49,52.77108433734939,3.965963395573894,-0.03385499315609053
1001,DEF01,1997.0,128.7,2.35,54.76595744680851,4.003068786446013,0.03710539087211906
1001,DEF01,1998.0,124.5,2.23,55.82959641255606,4.022304130432735,0.019235343986721887
1001,DEF01,1999.0,123.5,2.18,56.651376146788984,4.036916279267034,0.014612148834299177
1001,DEF01,2000.0,120.6,2.09,57.70334928229665,4.055315218316365,0.018398939049331098
1001,DEF01,2001.0,100.7,1.9,53.00000000000001,3.970291913552122,-0.08502330476424325
1001,DEF01,2002.0,98.0,1.7,57.64705882352941,4.054339227608401,0.08404731405627919
1001,DEF01,2003.0,87.2,1.51,57.74834437086093,4.056094680088101,0.0017554524797001037
1001,DEF01,2004.0,80.7,1.4,57.642857142857146,4.05426633865469,-0.0018283414334110404
1001,DEF01,2005.0,78.4,1.37,57.22627737226277,4.047013187516328,-0.00725315113836178
1001,DEF01,2006.0,79.2,1.35,58.666666666666664,4.071871706370042,0.024858518853713818
1001,DEF01,2007.0,87.1,1.4,62.214285714285715,4.130584647237244,0.0587129408672018
1001,DEF01,2008.0,75.1,1.39,54.02877697841726,3.9895168116274884,-0.14106783560975567
1001,DEF01,2009.0,75.2,1.3,57.84615384615385,4.057786966488303,0.06827015486081445
1001,DEF01,2010.0,85.0,1.32,64.39393939393939,4.165019519892037,0.10723255340373417
1001,DEF01,2011.0,84.6,1.35,62.66666666666666,4.137829674161839,-0.02718984573019778
1001,DEF01,2012.0,80.5,1.32,60.984848484848484,4.110625447826238,-0.027204226335601156
1001,DEF01,2013.0,81.8,1.37,59.708029197080286,4.0894665037686675,-0.021158944057570572
1001,DEF01,2014.0,83.4,1.29,64.65116279069768,4.169006090991121,0.07953958722245336
1001,DEF01,2015.0,78.9,1.28,61.640625,4.121321149920303,-0.047684941070818
1001,DEF01,2016.0,80.5,1.35,59.629629629629626,4.08815259197418,-0.033168557946122945
1001,DEF01,2017.0,85.8,1.44,59.583333333333336,4.087375892906008,-0.0007766990681723485
1001,DEF01,2018.0,81.7,1.51,54.105960264900666,3.9909443510391243,-0.0964315418668833
1001,DEF01,2019.0,96.4,1.57,61.40127388535032,4.117430582256283,0.12648623121715863
1002,DEF02,1995.0,424.6,7.83,54.22733077905492,3.993185039266444,
1002,DEF02,1996.0,400.9,7.54,53.169761273209545,3.9734898376285965,-0.019695201637847326
1002,DEF02,1997.0,392.5,7.11,55.203938115330516,4.011034293407313,0.03754445577871657
1002,DEF02,1998.0,379.6,6.7,56.65671641791045,4.037010540338852,0.025976246931539215
1002,DEF02,1999.0,376.7,6.53,57.687595712098,4.055042171409656,0.0180316310708033
1002,DEF02,2000.0,367.9,6.36,57.84591194968553,4.057782784758698,0.002740613349041965
1002,DEF02,2001.0,377.7,5.94,63.58585858585858,4.152391096343858,0.09460831158516037
1002,DEF02,2002.0,334.6,5.49,60.947176684881605,4.110007533031284,-0.042383563312573536
1002,DEF02,2003.0,307.5,5.21,59.021113243761995,4.077895231481297,-0.03211230154998734
1002,DEF02,2004.0,282.3,4.86,58.08641975308642,4.0619318973470415,-0.015963334134255547
1002,DEF02,2005.0,296.9,4.7,63.17021276595744,4.145832873053701,0.08390097570665933
1002,DEF02,2006.0,294.5,4.5,65.44444444444444,4.181201606315367,0.03536873326166656
1002,DEF02,2007.0,259.9,4.36,59.610091743119256,4.087824884286501,-0.09337672202886615
1002,DEF02,2008.0,245.2,4.25,57.69411764705882,4.055155221125731,-0.032669663160770135
1002,DEF02,2009.0,234.4,4.3,54.51162790697675,3.998414035003341,-0.0567411861223901
1002,DEF02,2010.0,235.8,4.39,53.71298405466971,3.9836547610161905,-0.01475927398715049
1002,DEF02,2011.0,242.7,4.47,54.29530201342282,3.9944377041070784,0.010782943090887898
1002,DEF02,2012.0,248.0,4.55,54.50549450549451,3.998301513202123,0.00386380909504469
1002,DEF02,2013.0,253.6,4.57,55.492341356673954,4.016245017656957,0.01794350445483417
1002,DEF02,2014.0,273.9,4.53,60.46357615894039,4.10204113677409,0.08579611911713236
1002,DEF02,2015.0,271.4,4.59,59.12854030501089,4.0797137233283145,-0.022327413445775157
1002,DEF02,2016.0,278.0,4.7,59.148936170212764,4.080058604974624,0.00034488164630985807
1002,DEF02,2017.0,287.4,4.76,60.3781512605042,4.100627305401596,0.020568700426971454
1002,DEF02,2018.0,304.5,5.06,60.177865612648226,4.097304603850578,-0.0033227015510179925
1002,DEF02,2019.0,299.6,5.38,55.68773234200744,4.0197598774693715,-0.07754472638120635
1003,DEF03,1995.0,422.2,7.22,58.47645429362881,4.0686241825094855,
1003,DEF03,1996.0,398.6,7.02,56.78062678062679,4.039195189740974,-0.029428992768511186
1003,DEF03,1997.0,390.3,6.62,58.957703927492446,4.0768203042376525,0.03762511449667816
1003,DEF03,1998.0,377.4,6.34,59.526813880126184,4.086426864485316,0.009606560247663154
1003,DEF03,1999.0,374.5,6.24,60.01602564102564,4.094611620575938,0.00818475609062208
1003,DEF03,2000.0,365.8,6.0,60.96666666666667,4.11032726672871,0.015715646152772322
1003,DEF03,2001.0,336.7,5.77,58.353552859618716,4.066520245647021,-0.043807021081689435
1003,DEF03,2002.0,359.5,5.45,65.96330275229357,4.1890985684859485,0.12257832283892789
1003,DEF03,2003.0,357.8,5.29,67.63705103969754,4.214155925204411,0.02505735671846221
1003,DEF03,2004.0,335.6,5.14,65.29182879377433,4.178866895125977,-0.03528903007843365
1003,DEF03,2005.0,380.0,4.96,76.61290322580645,4.3387655119835955,0.15989861685761841
1003,DEF03,2006.0,356.3,4.86,73.3127572016461,4.294734634699388,-0.04403087728420729
1003,DEF03,2007.0,332.2,5.02,66.17529880478088,4.1923072634755565,-0.10242737122383172
1003,DEF03,2008.0,325.0,5.08,63.976377952755904,4.158513920739347,-0.033793342736209375
1003,DEF03,2009.0,341.5,5.16,66.18217054263566,4.192411099517374,0.03389717877802667
1003,DEF03,2010.0,364.0,5.28,68.93939393939394,4.233227769918571,0.040816670401197186
1003,DEF03,2011.0,351.1,5.38,65.26022304832715,4.178382709000694,-0.05484506091787722
1003,DEF03,2012.0,334.1,5.35,62.44859813084113,4.134343788454796,-0.04403892054589775
1003,DEF03,2013.0,408.0,5.36,76.11940298507463,4.332303199321451,0.19795941086665536
1003,DEF03,2014.0,364.4,5.21,69.94241842610364,4.247672309620528,-0.08463088970092336
1003,DEF03,2015.0,336.3,5.17,65.04835589941973,4.175130930225886,-0.07254137939464211
1003,DEF03,2016.0,344.9,5.5,62.709090909090904,4.13850642770437,-0.03662450252151572
1003,DEF03,2017.0,341.7,5.49,62.24043715846994,4.131004903599806,-0.007501524104563728
1003,DEF03,2018.0,379.4,5.82,65.1890034364261,4.177290795757568,0.04628589215776113
1003,DEF03,2019.0,403.6,6.1,66.16393442622952,4.192135517300189,0.014844721542621286
1004,DEF04,1995.0,204.2,4.04,50.54455445544554,3.9228552137575066,
1004,DEF04,1996.0,192.8,3.92,49.183673469387756,3.895561728374074,-0.027293485383432348
1004,DEF04,1997.0,188.8,3.69,51.16531165311653,3.9350617956589646,0.03950006728489042
1004,DEF04,1998.0,182.6,3.49,52.32091690544412,3.9573962319465323,0.022334436287567705
1004,DEF04,1999.0,181.2,3.35,54.089552238805965,3.990641047771904,0.03324481582537153
1004,DEF04,2000.0,177.0,3.26,54.29447852760737,3.994422537195213,0.0037814894233090257
1004,DEF04,2001.0,145.0,3.03,47.85478547854786,3.8681711228992968,-0.12625141429591613
