Kreise_Code,year,gdp_percap,lngdp_percap,ln_diff(1),earthquake,flood,extreme_temp,storm,hotdays99TMK_hgt+hav_2010,colddays01TMK_hgt+hav_2010,hotdays99TMK_hgt+hav_2020,colddays01TMK_hgt+hav_2020,hotdays95TMK_hgt+hav_2010,colddays05TMK_hgt+hav_2010,hotdays95TMK_hgt+hav_2020,colddays05TMK_hgt+hav_2020,TMK,TMK_hgt+hav,TMK_hgt+hav2
7135,1994,,,,,,,,7,0,6,1,34,8,33,8,10.108782,10.18064477,103.6455279
7137,1990,,,,,,,,4,1,5,1,26,10,26,13,10.08205955,10.59726207,112.3019635
7137,1991,,,,,,,,2,11,0,8,16,33,15,37,8.93571011,9.347828143,87.38189099
7137,1992,,,,,,,,1,0,0,0,10,11,11,11,9.794891932,10.29289175,105.9436206
7137,1993,,,,,,,,4,6,5,10,18,34,20,34,9.15721449,9.698511897,94.06113302
7137,1994,,,,,,,,6,0,4,1,32,12,27,13,10.34673842,10.81697831,117.0070197
7138,1990,,,,,,,,3,1,4,1,20,6,23,9,10.77288402,11.3221546,128.1911847
7138,1991,,,,,,,,1,10,0,8,17,37,17,35,9.692921147,10.1782152,103.5960646
7138,1992,,,,,,,,3,1,3,1,14,11,14,11,10.54414481,11.04914112,122.0835195
7138,1993,,,,,,,,5,7,6,7,19,32,21,34,9.981894788,10.41162961,108.4020312
7138,1994,,,,,,,,6,1,5,1,25,12,23,11,11.08332885,11.40694976,130.1185029
7140,1990,,,,,,,,3,4,3,5,20,17,16,18,9.115507552,8.871552814,78.70444933
7140,1991,,,,,,,,0,13,0,10,8,45,8,43,8.075520993,7.805080528,60.91928204
7140,1992,,,,,,,,1,1,1,1,9,12,8,12,8.994606507,8.766230532,76.84679774
7140,1993,,,,,,,,2,10,2,12,14,30,14,31,8.489206029,8.399889312,70.55814046
7140,1994,,,,,,,,6,1,4,1,25,14,22,11,9.736630824,9.651506719,93.15158195
7141,1990,,,,,,,,1,0,2,0,17,5,17,8,10.78882403,9.942053518,98.84442815
7141,1991,,,,,,,,1,7,0,5,12,32,13,33,9.122881144,8.769639413,76.90657544
7141,1992,,,,,,,,4,0,3,0,13,10,13,11,9.957988737,9.757728402,95.21326357
7141,1993,,,,,,,,5,11,6,14,18,40,18,41,9.198224846,8.710407819,75.87120438
7141,1994,,,,,,,,5,1,3,1,25,13,25,12,10.41183292,9.973052483,99.46177583
7143,1990,,,,,,,,2,0,2,0,16,3,16,9,9.240959635,9.493558964,90.1276618
7143,1991,,,,,,,,1,9,0,6,12,31,10,33,8.222689665,8.473502388,71.80024273
7143,1992,,,,,,,,4,0,3,0,14,7,11,9,9.213774049,9.512030006,90.47871483
7143,1993,,,,,,,,4,10,5,14,19,35,19,39,8.32557753,8.480344424,71.91624155
7143,1994,,,,,,,,5,1,3,1,27,11,26,11,9.516661973,9.701279217,94.11481844
7211,1990,,,,,,,,4,1,3,1,22,11,20,12,10.65622824,10.91596918,119.1583832
7211,1991,,,,,,,,2,8,0,8,16,34,15,37,9.690227855,9.944990591,98.90283786
7211,1992,,,,,,,,2,4,2,4,10,9,10,11,10.31729344,10.58408494,112.022854
7211,1993,,,,,,,,4,6,3,9,16,27,15,32,9.822452637,10.14183553,102.8568279
7211,1994,,,,,,,,6,0,4,1,32,13,25,13,10.96937724,11.23121239,126.1401317
7231,1990,,,,,,,,4,1,4,0,16,13,19,7,10.13108071,10.94390522,119.7690615
7231,1991,,,,,,,,2,10,0,3,17,36,21,22,9.281990527,10.05746924,101.1526876
7231,1992,,,,,,,,1,1,2,1,9,12,11,7,9.949216722,10.77384103,116.0756504
7231,1993,,,,,,,,5,8,6,8,14,34,20,27,9.338381336,10.27636684,105.6037155
7231,1994,,,,,,,,8,1,8,0,37,10,42,3,10.67492512,11.61123195,134.8207074
7232,1990,,,,,,,,2,3,2,4,13,12,12,14,9.867863543,9.485538325,89.97543731
7232,1991,,,,,,,,1,7,0,7,11,30,10,31,9.0031218,8.692867075,75.56593798
7232,1992,,,,,,,,1,3,0,3,11,14,9,15,9.546882338,9.169472182,84.07922009
7232,1993,,,,,,,,3,5,2,10,13,40,13,40,8.946837878,8.538793382,72.91099241
7232,1994,,,,,,,,8,0,4,1,24,16,19,17,10.18651754,9.791021538,95.86410276
7233,1990,,,,,,,,3,1,3,1,22,8,20,11,9.99952323,8.889445342,79.02223849
7233,1991,,,,,,,,1,11,0,7,13,33,9,34,8.902124418,7.820763875,61.16434759
7233,1992,,,,,,,,1,0,1,0,8,10,7,15,9.766267325,8.740601242,76.39811007
7233,1993,,,,,,,,3,8,3,11,15,30,13,31,9.174525455,8.05099047,64.81844755
7233,1994,,,,,,,,7,0,3,1,29,12,22,12,10.27846879,9.234827729,85.28204318
7235,1990,,,,,,,,4,2,3,2,24,11,19,11,10.39367554,10.17527381,103.5361971
7235,1991,,,,,,,,0,10,0,8,13,33,12,35,9.484359532,9.29161706,86.33414759
7235,1992,,,,,,,,1,4,0,4,7,8,7,8,10.09344673,9.888170641,97.77591862
7235,1993,,,,,,,,4,6,3,10,15,31,13,31,9.32078533,9.211508966,84.85189742
7235,1994,,,,,,,,5,1,2,2,26,13,20,14,10.55209549,10.47201587,109.6631164
7311,1990,,,,,,,,2,0,2,1,17,9,16,14,11.26831797,11.31164032,127.9532066
7311,1991,,,,,,,,2,9,2,7,19,37,16,41,10.34191607,10.48308702,109.8951134
7311,1992,,,,,,,,1,1,0,1,12,13,12,15,11.10873357,11.20395996,125.5287188
7311,1993,,,,,,,,4,5,5,7,21,36,20,36,10.65727961,10.7061517,114.6216841
7311,1994,,,,,,,,4,1,2,1,27,12,27,15,11.79453298,11.89577519,141.5094674
7312,1990,,,,,,,,4,0,4,0,29,8,26,10,10.13239759,10.67857144,114.0318881
7312,1991,,,,,,,,3,8,0,5,22,35,16,37,9.169805051,9.46974749,89.67611752
7312,1992,,,,,,,,4,0,2,0,19,11,17,11,10.02523696,10.50963956,110.4525238
7312,1993,,,,,,,,4,5,4,10,23,26,24,27,9.462304298,9.966049027,99.3221332
7312,1994,,,,,,,,10,0,6,0,30,8,26,11,10.67626143,10.95458625,120.0029599
7313,1990,,,,,,,,1,1,1,1,20,10,16,13,10.49316982,11.06481505,122.4301321
7313,1991,,,,,,,,2,11,0,9,15,40,11,43,9.515989705,10.09423194,101.8935184
7313,1992,,,,,,,,0,2,0,2,12,12,11,11,10.33868993,10.91445987,119.1254343
7313,1993,,,,,,,,3,6,3,8,18,32,20,35,9.753023385,10.43115695,108.8090353
7313,1994,,,,,,,,4,1,4,1,28,13,27,14,10.96592234,11.60378633,134.6478572
7314,1990,,,,,,,,2,0,2,1,19,10,16,14,11.31159498,11.31159498,127.952181
7314,1991,,,,,,,,2,10,2,8,20,37,16,43,10.48309332,10.48309332,109.8952455
7314,1992,,,,,,,,1,2,0,2,12,13,12,15,11.2039306,11.2039306,125.5280609
7314,1993,,,,,,,,4,5,5,8,22,36,20,37,10.70606887,10.70606887,114.6199106
7314,1994,,,,,,,,4,2,2,1,29,14,27,16,11.89573029,11.89573029,141.5083991
7315,1990,,,,,,,,2,1,1,1,18,14,13,16,10.99278962,11.02238641,121.4930021
7315,1991,,,,,,,,2,10,1,10,10,41,9,40,10.0071755,10.06448962,101.2939514
7315,1992,,,,,,,,1,2,0,2,9,12,9,15,10.79026279,10.85103631,117.7449891
7315,1993,,,,,,,,5,8,5,9,15,33,16,33,10.30856471,10.34948814,107.1119048
7315,1994,,,,,,,,6,1,3,1,32,15,26,11,11.56144969,11.62216468,135.0747119
7316,1990,,,,,,,,3,0,2,0,19,0,19,0,10.20837686,11.21516019,125.779818
7316,1991,,,,,,,,3,4,3,2,18,19,17,16,9.231438492,10.21947649,104.4376997
7316,1992,,,,,,,,1,0,3,0,17,4,18,3,10.0434458,11.07312492,122.6140955
7316,1993,,,,,,,,5,4,7,4,24,19,29,17,9.425673643,10.59695322,112.2954174
7316,1994,,,,,,,,9,0,8,0,34,0,35,0,10.55394553,11.70704629,137.0549329
7317,1990,,,,,,,,1,2,0,2,10,16,3,19,10.00661117,9.100896135,82.82631046
7317,1991,,,,,,,,1,11,0,11,9,39,4,42,9.040761877,8.233475495,67.79011872
7317,1992,,,,,,,,1,1,0,1,7,11,6,15,9.986341804,9.128781141,83.33464512
7317,1993,,,,,,,,0,7,0,12,15,33,12,38,9.412033459,8.647746783,74.78352443
7317,1994,,,,,,,,2,0,0,0,28,11,15,12,10.63820935,9.983503839,99.6703489
7318,1990,,,,,,,,0,1,0,2,18,7,15,10,11.40482079,11.40482079,130.0699372
7318,1991,,,,,,,,3,11,1,9,15,36,11,42,10.41056388,10.41056388,108.3798402
7318,1992,,,,,,,,2,1,0,2,10,10,12,15,11.26978217,11.26978217,127.0079901
7318,1993,,,,,,,,3,4,4,7,18,35,19,37,10.92220238,10.92220238,119.2945049
7318,1994,,,,,,,,6,1,4,1,27,13,22,15,11.99303571,11.99303571,143.8329056
7319,1990,,,,,,,,2,0,1,0,17,7,19,7,11.36830837,11.39782145,129.9103339
7319,1991,,,,,,,,3,9,2,7,19,35,15,42,10.48557156,10.48686121,109.974258
7319,1992,,,,,,,,1,1,0,1,11,10,12,11,11.24538778,11.26696168,126.9444254
7319,1993,,,,,,,,4,5,4,7,20,29,23,29,10.80755856,10.86037279,117.9476971
7319,1994,,,,,,,,4,1,5,1,29,11,27,10,11.9560135,11.98738429,143.6973821
7320,1990,,,,,,,,0,1,0,3,18,13,12,17,9.479357612,9.703910104,94.1658713
7320,1991,,,,,,,,3,11,1,10,15,43,10,46,8.543247995,8.708352467,75.8354027
7320,1992,,,,,,,,0,1,0,1,11,10,9,16,9.344283772,9.582460341,91.82354618
7320,1993,,,,,,,,3,9,2,13,18,33,16,37,8.86010262,9.058080233,82.0488175
7320,1994,,,,,,,,4,1,4,1,27,12,20,14,10.17686487,10.327623,106.6597968
7331,1990,,,,,,,,2,1,2,1,20,13,15,18,10.48928123,10.46998225,109.6205283
7331,1991,,,,,,,,2,10,1,12,14,41,11,42,9.515754928,9.506795191,90.37915481
7331,1992,,,,,,,,1,0,0,0,9,10,10,13,10.40309912,10.36924108,107.5211606
7331,1993,,,,,,,,3,6,3,10,16,32,16,33,9.89906266,9.857329955,97.16695385
7331,1994,,,,,,,,7,1,5,1,31,16,24,18,10.98252784,10.94873436,119.8747841
7332,1990,,,,,,,,2,1,1,1,13,10,14,14,10.4950303,11.18070013,125.0080554
7332,1991,,,,,,,,2,10,1,10,16,43,13,46,9.50582736,10.17812165,103.5941602
7332,1992,,,,,,,,1,0,2,2,10,10,10,12,10.30743892,11.00613657,121.1350421
7332,1993,,,,,,,,2,8,4,9,17,32,20,34,9.736022999,10.53168861,110.9164651
7332,1994,,,,,,,,4,1,3,1,30,17,27,17,10.859821,11.64316766,135.5633531
7333,1990,,,,,,,,4,0,2,2,24,12,21,17,9.387416795,9.387416795,88.12359408
7333,1991,,,,,,,,0,10,0,10,13,38,14,34,8.375565156,8.375565156,70.15009169
7333,1992,,,,,,,,1,0,0,0,10,9,9,11,9.354900816,9.354900816,87.51416927
7333,1993,,,,,,,,2,9,2,13,17,31,16,35,8.496763953,8.496763953,72.19499767
7333,1994,,,,,,,,5,1,2,0,30,11,25,12,9.844706861,9.844706861,96.91825318
7334,1990,,,,,,,,0,1,0,2,18,7,15,10,11.40482079,11.40482079,130.0699372
7334,1991,,,,,,,,3,11,1,9,15,36,11,42,10.41056388,10.41056388,108.3798402
7334,1992,,,,,,,,2,1,0,2,10,10,12,15,11.26978217,11.26978217,127.0079901
7334,1993,,,,,,,,3,4,4,7,18,35,19,37,10.92220238,10.92220238,119.2945049
7334,1994,,,,,,,,6,1,4,1,27,13,22,15,11.99303571,11.99303571,143.8329056
7335,1990,,,,,,,,2,0,3,0,26,6,25,8,10.07498699,10.70743752,114.6492183
7335,1991,,,,,,,,3,4,1,4,17,29,14,36,8.953452168,9.48943125,90.04930544
7335,1992,,,,,,,,2,0,0,0,17,8,18,10,9.945867322,10.53570507,111.0010812
7335,1993,,,,,,,,4,4,4,10,23,24,24,26,9.280840374,9.990292986,99.80595395
7335,1994,,,,,,,,9,0,6,0,29,8,28,8,10.49872952,11.04017707,121.8855097
7336,1990,,,,,,,,2,0,2,0,20,10,18,13,9.700062297,9.995278835,99.90559899
7336,1991,,,,,,,,2,9,0,7,14,41,10,42,8.706741231,8.932054832,79.78160352
7336,1992,,,,,,,,0,0,0,1,10,7,9,12,9.628682899,9.874027145,97.49641207
7336,1993,,,,,,,,2,6,2,12,20,32,18,34,9.008976681,9.322536274,86.90968258
7336,1994,,,,,,,,5,0,4,0,29,10,25,14,10.24416622,10.50754336,110.4084675
7337,1990,,,,,,,,2,0,1,1,20,5,15,9,10.40721433,10.77179357,116.0315368
7337,1991,,,,,,,,2,7,1,5,15,32,11,37,9.450124168,9.810216297,96.2403438
7337,1992,,,,,,,,1,0,0,0,12,6,8,7,10.26493789,10.63957989,113.2006603
7337,1993,,,,,,,,3,6,4,8,17,25,17,27,9.691831797,10.11938227,102.4018974
7337,1994,,,,,,,,5,0,2,0,29,8,23,9,10.81086256,11.23127795,126.1416044
7338,1990,,,,,,,,2,1,1,1,14,10,14,13,11.17835509,11.23561135,126.2389624
7338,1991,,,,,,,,2,11,1,11,15,44,13,47,10.17296563,10.2345636,104.7462921
7338,1992,,,,,,,,1,0,2,0,10,11,11,12,10.99171394,11.07305078,122.6124536
7338,1993,,,,,,,,2,7,4,9,17,31,18,33,10.51942492,10.6041,112.4469369
7338,1994,,,,,,,,5,1,3,1,30,18,27,19,11.6312356,11.71432882,137.2254996
7339,1990,,,,,,,,2,1,1,1,15,10,12,14,11.03200045,11.02883433,121.6351866
7339,1991,,,,,,,,2,12,1,10,13,43,11,42,10.11063172,10.10581521,102.1275011
7339,1992,,,,,,,,1,2,0,2,10,12,10,13,10.89514368,10.88980624,118.58788
7339,1993,,,,,,,,4,9,4,10,18,34,18,31,10.34428379,10.33902248,106.8953858
7339,1994,,,,,,,,5,1,3,1,36,12,31,13,11.64451101,11.63814135,135.446334
7340,1990,,,,,,,,1,1,1,2,19,12,10,16,10.27632212,9.6021242,92.20078915
7340,1991,,,,,,,,1,11,0,11,10,45,7,46,9.31195765,8.673212573,75.22461634
7340,1992,,,,,,,,0,2,0,2,9,12,7,16,10.14612822,9.490138743,90.06273335
7340,1993,,,,,,,,2,7,1,13,14,32,15,40,9.597928861,9.019846311,81.35762748
7340,1994,,,,,,,,3,0,0,0,27,14,18,15,10.83325878,10.30151859,106.1212853
8111,1990,,,,,,,,3,0,5,1,17,7,17,7,10.68913701,11.48155482,131.826101
8111,1991,,,,,,,,3,9,5,6,14,35,14,32,9.862058158,10.69044097,114.2855282
8111,1992,,,,,,,,0,2,1,2,14,11,15,10,10.72698595,11.51390718,132.5700586
8111,1993,,,,,,,,5,10,7,11,21,35,23,36,10.17652202,10.94181828,119.7233872
8111,1994,,,,,,,,8,0,7,1,31,9,30,7,11.53474974,12.2504557,150.0736649
8115,1990,,,,,,,,3,0,3,1,13,8,13,14,9.294015937,9.024868817,81.44825716
8115,1991,,,,,,,,2,8,2,6,13,34,11,37,8.451466014,8.172755385,66.79393058
8115,1992,,,,,,,,1,0,1,0,13,8,10,10,9.400395656,9.109779089,82.98807506
8115,1993,,,,,,,,4,8,4,10,19,37,17,40,8.893585189,8.534814329,72.84305562
8115,1994,,,,,,,,6,2,5,3,29,12,23,12,10.21839958,9.782565307,95.69858399
8116,1990,,,,,,,,3,0,3,1,10,9,12,9,10.58481311,10.90239645,118.8622483
8116,1991,,,,,,,,2,11,3,7,9,43,10,40,9.772376312,10.11904715,102.3951151
8116,1992,,,,,,,,0,1,2,2,14,10,18,10,10.72698595,11.39435681,129.831367
8116,1993,,,,,,,,5,10,7,11,21,35,23,35,10.17652202,10.83113318,117.313446
8116,1994,,,,,,,,8,0,7,0,32,9,33,5,11.53474974,12.14646079,147.5365098
8117,1990,,,,,,,,2,1,4,1,17,4,16,4,9.100243216,10.13524624,102.7232163
8117,1991,,,,,,,,5,6,3,5,17,26,17,27,8.166085029,9.323004367,86.91841043
8117,1992,,,,,,,,2,0,2,0,16,5,15,5,9.165467263,10.16458573,103.3188031
8117,1993,,,,,,,,5,8,5,10,25,29,23,32,8.436694828,9.570181629,91.58837641
8117,1994,,,,,,,,6,1,6,2,33,7,32,9,9.828477503,10.92799662,119.4211101
8118,1990,,,,,,,,4,0,4,2,15,8,14,9,10.86503984,10.82075992,117.0888452
8118,1991,,,,,,,,3,9,2,7,14,37,13,39,10.03693052,9.964710599,99.29545732
8118,1992,,,,,,,,0,1,0,1,15,12,14,11,10.95409797,10.78477738,116.3114231
8118,1993,,,,,,,,4,8,4,13,19,38,18,40,10.39180492,10.18373397,103.7084375
8118,1994,,,,,,,,6,1,3,2,29,7,28,8,11.71871864,11.53382471,133.0291124
8119,1990,,,,,,,,2,0,2,1,10,10,7,13,9.80694417,10.00602643,100.1205649
8119,1991,,,,,,,,2,9,1,8,9,41,7,44,8.922947206,9.137364374,83.4914277
8119,1992,,,,,,,,0,1,0,1,10,10,6,13,9.717754861,9.987024275,99.74065387
8119,1993,,,,,,,,3,8,2,11,16,39,15,43,9.179848417,9.396466612,88.2935848
8119,1994,,,,,,,,3,2,1,3,25,12,18,13,10.52793736,10.7339419,115.2175088
8121,1990,,,,,,,,3,0,2,0,14,9,12,10,10.7496579,10.97887638,120.5357265
8121,1991,,,,,,,,2,8,3,6,17,35,14,31,9.838915771,10.07147291,101.4345665
8121,1992,,,,,,,,0,1,0,1,15,7,13,9,10.69429304,10.9385458,119.6517843
8121,1993,,,,,,,,3,6,4,7,19,33,19,35,10.10417243,10.38098619,107.7648744
8121,1994,,,,,,,,5,1,4,1,27,9,24,9,11.44313364,11.5921932,134.3789432
8125,1990,,,,,,,,3,0,2,0,14,9,12,10,10.7496579,10.97802115,120.5169483
8125,1991,,,,,,,,2,8,3,6,17,35,14,31,9.838915771,10.07060522,101.4170896
8125,1992,,,,,,,,0,1,0,1,15,7,13,9,10.69429304,10.93763448,119.631848
8125,1993,,,,,,,,3,6,4,7,19,33,19,35,10.10417243,10.37995339,107.7434323
8125,1994,,,,,,,,5,1,4,1,27,9,24,9,11.44313364,11.59163705,134.3660495
8126,1990,,,,,,,,2,0,2,0,20,9,19,10,10.17283026,10.17283026,103.4864755
8126,1991,,,,,,,,2,8,2,6,15,36,13,34,9.21452957,9.21452957,84.90755519
8126,1992,,,,,,,,2,1,1,1,15,5,13,8,10.13311612,10.13311612,102.6800422
8126,1993,,,,,,,,5,5,7,6,22,33,21,37,9.512237583,9.512237583,90.48266384
8126,1994,,,,,,,,7,0,4,0,34,10,30,11,10.92180428,10.92180428,119.2858086
8127,1990,,,,,,,,3,0,3,0,12,11,10,12,9.401575621,9.633565748,92.80558901
8127,1991,,,,,,,,2,10,2,8,10,43,8,41,8.453581029,8.658903638,74.97661221
8127,1992,,,,,,,,0,0,0,1,9,9,7,11,9.390158896,9.618911922,92.52346655
8127,1993,,,,,,,,2,7,2,9,19,37,18,41,8.883579909,9.136069532,83.46776649
8127,1994,,,,,,,,4,1,1,3,26,13,22,15,10.20437681,10.39073785,107.9674332
8128,1990,,,,,,,,1,2,1,3,11,15,12,17,9.750247696,9.731912946,94.71012959
8128,1991,,,,,,,,2,12,3,15,14,39,13,42,8.659510049,8.605722769,74.05846438
8128,1992,,,,,,,,2,1,0,1,9,11,9,12,9.579219658,9.572299427,91.62891633
8128,1993,,,,,,,,3,6,3,9,21,32,19,38,9.290066564,9.328587203,87.0225392
8128,1994,,,,,,,,7,0,4,0,30,9,24,12,10.43883033,10.49338786,110.1111888
8135,1990,,,,,,,,3,1,2,1,10,15,7,17,8.937119432,7.733242022,59.80303217
8135,1991,,,,,,,,2,10,1,12,11,45,8,50,7.969974862,6.833909986,46.70232569
8135,1992,,,,,,,,3,0,0,0,8,9,6,11,8.917909941,8.036835633,64.59072699
8135,1993,,,,,,,,4,9,4,13,16,41,13,48,8.331357783,7.368705684,54.29782345
8135,1994,,,,,,,,4,2,3,2,27,19,17,23,9.687655914,8.691362367,75.53977979
8136,1990,,,,,,,,4,1,3,1,13,8,13,16,8.84578101,8.548952886,73.08459545
8136,1991,,,,,,,,2,13,2,13,12,42,11,43,7.891842038,7.602624721,57.79990265
8136,1992,,,,,,,,4,0,1,0,11,5,8,10,8.916150198,8.702174978,75.72784936
8136,1993,,,,,,,,7,10,7,9,19,36,20,42,8.377004608,8.116446832,65.87670917
8136,1994,,,,,,,,7,1,5,2,37,15,34,13,9.792617288,9.489896257,90.05813096
8211,1990,,,,,,,,5,0,6,1,17,9,15,10,10.64482175,10.61173701,112.6089623
8211,1991,,,,,,,,3,5,3,6,13,32,11,34,9.569863351,9.506113371,90.36619141
8211,1992,,,,,,,,4,2,3,2,14,10,14,10,10.31006118,10.22172489,104.4836597
8211,1993,,,,,,,,3,6,3,12,16,40,15,43,9.159835189,9.693777925,93.96933046
8211,1994,,,,,,,,8,2,3,2,30,11,22,11,10.51848822,11.12670415,123.8035453
8212,1990,,,,,,,,3,1,4,3,23,11,25,12,11.55697645,11.55697645,133.5637046
8212,1991,,,,,,,,4,8,2,7,18,38,20,39,10.68663338,10.68663338,114.2041331
8212,1992,,,,,,,,2,2,3,2,14,7,14,7,11.41547429,11.41547429,130.3130533
8212,1993,,,,,,,,3,6,3,9,19,35,22,34,10.88575717,10.88575717,118.4997091
8212,1994,,,,,,,,8,1,7,1,34,11,33,13,12.13224718,12.13224718,147.1914217
8215,1990,,,,,,,,3,1,4,2,23,11,25,12,10.56022645,11.51847011,132.6751538
8215,1991,,,,,,,,3,8,2,7,17,36,20,39,9.583264465,10.63726926,113.1514973
8215,1992,,,,,,,,2,2,3,1,14,7,13,8,10.3871857,11.37535262,129.3986471
8215,1993,,,,,,,,3,6,3,9,19,35,22,34,9.910208269,10.85524453,117.8363337
8215,1994,,,,,,,,5,1,5,1,33,11,32,13,11.12141513,12.09165748,146.2081806
8216,1990,,,,,,,,5,1,6,2,13,10,13,17,10.60885497,10.60885497,112.5478037
8216,1991,,,,,,,,3,5,3,8,13,33,12,41,9.497140937,9.497140937,90.19568598
8216,1992,,,,,,,,4,2,2,2,14,11,13,15,10.20912804,10.20912804,104.2262954
8216,1993,,,,,,,,5,6,5,15,17,39,15,45,9.769918715,9.769918715,95.45131169
8216,1994,,,,,,,,8,2,7,3,33,10,23,12,11.21343638,11.21343638,125.7411554
8221,1990,,,,,,,,2,1,2,3,23,11,23,13,11.52065892,11.71542405,137.2511607
8221,1991,,,,,,,,3,10,2,7,16,40,15,38,10.6484671,10.80253024,116.6946595
8221,1992,,,,,,,,1,2,1,2,10,12,12,13,11.36840934,11.52163865,132.7481573
8221,1993,,,,,,,,3,5,4,9,18,35,20,38,10.89743216,11.07570726,122.6712913
8221,1994,,,,,,,,1,2,2,2,26,11,26,11,12.11502912,12.31932914,151.7658703
8222,1990,,,,,,,,2,0,2,1,19,10,16,14,11.31159498,11.31159498,127.952181
8222,1991,,,,,,,,2,10,2,8,20,37,16,43,10.48309332,10.48309332,109.8952455
8222,1992,,,,,,,,1,2,0,2,12,13,12,15,11.2039306,11.2039306,125.5280609
8222,1993,,,,,,,,4,5,5,8,22,36,20,37,10.70606887,10.70606887,114.6199106
8222,1994,,,,,,,,4,2,2,1,29,14,27,16,11.89573029,11.89573029,141.5083991
8225,1990,,,,,,,,0,0,0,1,15,8,13,10,9.30843638,9.30843638,86.64698784
8225,1991,,,,,,,,2,10,2,10,19,35,16,37,8.339711342,8.339711342,69.55078526
8225,1992,,,,,,,,2,1,1,1,12,13,11,14,9.175445866,9.175445866,84.18880684
8225,1993,,,,,,,,4,8,6,12,19,38,22,43,8.610765489,8.610765489,74.14528231
8225,1994,,,,,,,,6,2,4,3,32,10,31,10,10.03220302,10.03220302,100.6450975
8226,1990,,,,,,,,5,0,10,1,29,11,32,11,11.72972286,11.72972286,137.5863984
8226,1991,,,,,,,,4,8,5,5,25,33,27,31,10.81384089,10.81384089,116.9391547
8226,1992,,,,,,,,3,2,3,2,15,11,18,11,11.53288809,11.53288809,133.0075076
8226,1993,,,,,,,,5,4,7,7,24,27,31,28,11.08879544,11.08879544,122.9613844
8226,1994,,,,,,,,5,1,5,1,33,10,36,5,12.33432796,12.33432796,152.1356462
8231,1990,,,,,,,,2,6,2,10,13,25,15,30,9.045170571,9.366544154,87.73214939
8231,1991,,,,,,,,3,6,2,4,17,30,17,32,8.660992063,9.409616502,88.54088272
8231,1992,,,,,,,,2,1,0,1,17,7,14,10,9.520772,10.25688777,105.2037466
8231,1993,,,,,,,,4,6,4,7,20,30,23,30,8.986581541,9.802419947,96.08743681
8231,1994,,,,,,,,8,1,7,1,35,7,33,9,10.13417819,11.04923156,122.0855182
8235,1990,,,,,,,,2,2,2,2,14,12,12,15,9.081798302,9.162590227,83.95305966
8235,1991,,,,,,,,2,8,2,6,16,36,12,37,8.490393839,8.558795579,73.25298176
8235,1992,,,,,,,,2,0,0,0,15,9,9,12,9.375586248,9.451993189,89.34017524
8235,1993,,,,,,,,5,8,5,10,19,34,16,39,8.82588411,8.910652095,79.39972075
8235,1994,,,,,,,,6,0,3,3,29,8,20,9,10.00469427,10.12034579,102.4213989
8236,1990,,,,,,,,1,6,1,10,13,25,11,25,9.045170571,9.359366968,87.59775005
8236,1991,,,,,,,,3,6,2,4,17,30,14,32,8.660992063,9.392637528,88.22163973
8236,1992,,,,,,,,2,1,0,1,18,7,12,10,9.520772,10.24019249,104.8615423
8236,1993,,,,,,,,4,6,4,8,20,30,19,29,8.986581541,9.783916544,95.72502294
8236,1994,,,,,,,,7,1,5,1,34,7,31,7,10.13417819,11.02847755,121.6273172
8237,1990,,,,,,,,6,1,4,1,20,11,16,13,7.92578661,7.698358176,59.2647186
8237,1991,,,,,,,,1,8,1,8,9,30,8,34,7.045765489,6.694935764,44.82216489
8237,1992,,,,,,,,0,0,0,1,14,12,11,15,8.014560623,7.63511445,58.29497267
8237,1993,,,,,,,,2,12,2,14,16,36,13,42,7.311131592,6.886181047,47.41948941
8237,1994,,,,,,,,5,2,1,2,17,12,13,12,8.641640745,8.243251395,67.95119356
8311,1990,,,,,,,,5,1,6,1,20,8,25,10,9.374938236,12.15845798,147.8281006
8311,1991,,,,,,,,2,7,2,6,12,31,16,27,8.726443676,11.02179036,121.4798627
8311,1992,,,,,,,,2,0,5,0,17,11,20,10,9.55926239,11.89999931,141.6099836
8311,1993,,,,,,,,6,11,6,13,20,35,24,36,9.026925755,11.2978377,127.6411368
8311,1994,,,,,,,,4,1,5,2,23,8,26,8,10.24241628,12.56443303,157.8649775
8315,1990,,,,,,,,4,0,4,0,21,7,20,8,8.973489717,10.42348942,108.6491316
8315,1991,,,,,,,,2,6,2,6,10,31,9,37,8.262768417,9.162416263,83.94987177
8315,1992,,,,,,,,2,0,2,0,17,14,15,17,9.108702532,10.01695617,100.3394109
8315,1993,,,,,,,,5,7,5,9,16,36,16,41,8.563625992,9.428194214,88.89084614
8315,1994,,,,,,,,6,4,4,4,24,9,23,10,9.790426667,10.72294958,114.9816478
8316,1990,,,,,,,,3,1,3,1,11,9,12,16,11.12971817,10.65772952,113.5871985
8316,1991,,,,,,,,4,8,4,7,16,35,12,37,10.056087,9.607886077,92.31147488
8316,1992,,,,,,,,1,1,0,1,16,13,11,14,10.84870203,10.48736256,109.9847736
8316,1993,,,,,,,,5,10,5,14,22,34,20,36,10.38970174,10.19764465,103.9919564
8316,1994,,,,,,,,6,3,7,4,28,10,22,11,11.6149248,11.46085192,131.3511268
8317,1990,,,,,,,,4,1,4,2,15,11,9,15,10.7165009,10.43607883,108.9117414
8317,1991,,,,,,,,2,9,2,9,11,38,11,41,9.781038573,9.514834807,90.53208141
